movieId,success,total,alpha,beta
47221,6,40,7,35
47237,4,6,5,3
47239,6,32,7,27
47248,1,9,2,9
47250,0,2,1,3
47254,109,397,110,289
47261,38,225,39,188
47264,57,359,58,303
47274,99,147,100,49
47277,3,7,4,5
47285,0,9,1,10
47287,33,80,34,48
47306,58,102,59,45
47330,14,57,15,44
47342,2,8,3,7
47356,4,18,5,15
47382,625,1495,626,871
47384,27,190,28,164
47394,60,177,61,118
47397,0,8,1,9
47404,162,253,163,92
47423,663,1313,664,651
47446,67,163,68,97
47452,5,18,6,14
47455,1,4,2,4
47458,4,18,5,15
47460,10,20,11,11
47465,253,589,254,337
47477,4,14,5,11
47482,6,26,7,21
47484,10,24,11,15
47491,551,825,552,275
47493,18,51,19,34
47501,3,8,4,6
47503,16,62,17,47
47516,17,158,18,142
47518,635,1903,636,1269
47525,27,80,28,54
47538,11,41,12,31
47561,2,7,3,6
47566,22,48,23,27
47571,5,23,6,19
47601,20,43,21,24
47606,3,9,4,7
47610,6923,11775,6924,4853
47615,7,21,8,15
47619,15,33,16,19
47626,0,5,1,6
47629,1413,2610,1414,1198
47634,75,168,76,94
47640,332,1214,333,883
47642,10,63,11,54
47644,429,995,430,567
47646,19,94,20,76
47665,4,15,5,12
47670,21,41,22,21
47681,1,9,2,9
47701,3,10,4,8
47707,2,10,3,9
47714,19,52,20,34
47719,17,36,18,20
47721,294,454,295,161
47723,42,88,43,47
47725,215,432,216,218
47728,24,61,25,38
47736,10,24,11,15
47740,11,27,12,17
47774,9,19,10,11
47778,66,146,67,81
47793,39,121,40,83
47805,25,80,26,56
47808,17,43,18,27
47810,78,924,79,847
47815,2,17,3,16
47830,40,183,41,144
47836,18,53,19,36
47868,21,51,22,31
47894,413,726,414,314
47902,5,12,6,8
47904,39,67,40,29
47907,14,33,15,20
47918,7,22,8,16
47927,3,12,4,10
47931,12,22,13,11
47935,11,25,12,15
47937,98,387,99,290
47940,19,64,20,46
47950,90,458,91,369
47952,136,515,137,380
47956,14,52,15,39
47962,4,8,5,5
47970,166,582,167,417
47972,3,15,4,13
47976,14,101,15,88
47978,57,201,58,145
47980,4,20,5,17
47997,1492,3969,1493,2478
47999,925,1568,926,644
48001,55,91,56,37
48030,0,5,1,6
48032,77,143,78,67
48035,12,47,13,36
48043,2354,4536,2355,2183
48045,72,115,73,44
48049,6,25,7,20
48057,2,17,3,16
48059,57,112,58,56
48061,120,282,121,163
48067,0,2,1,3
48082,1513,2663,1514,1151
48084,2,9,3,8
48093,5,27,6,23
48098,3,22,4,20
48123,14,27,15,14
48127,0,3,1,4
48142,142,1085,143,944
48159,17,66,18,50
48161,122,358,123,237
48165,119,201,120,83
48167,16,40,17,25
48177,4,8,5,5
48193,24,41,25,18
48198,2,25,3,24
48214,7,33,8,27
48229,14,48,15,35
48231,95,197,96,103
48239,5,24,6,20
48242,0,18,1,19
48262,101,204,102,104
48264,2,19,3,18
48268,14,39,15,26
48299,1,6,2,6
48301,32,70,33,39
48304,2323,4356,2324,2034
48308,4,9,5,6
48315,0,15,1,16
48319,122,397,123,276
48322,559,1615,560,1057
48326,87,313,88,227
48342,98,201,99,104
48374,1,5,2,5
48381,3,14,4,12
48385,6260,13716,6261,7457
48389,20,29,21,10
48394,13834,19868,13835,6035
48407,1,10,2,10
48412,362,853,363,492
48414,199,970,200,772
48416,59,359,60,301
48458,2,9,3,8
48501,24,53,25,30
48516,19369,25343,19370,5975
48518,139,694,140,556
48520,145,783,146,639
48522,29,171,30,143
48528,0,10,1,11
48530,12,29,13,18
48536,1,11,2,11
48543,43,97,44,55
48555,3,21,4,19
48560,155,508,156,354
48567,4,17,5,14
48575,33,78,34,46
48584,8,47,9,40
48591,84,520,85,437
48593,115,613,116,499
48596,29,256,30,228
48598,80,202,81,123
48600,38,90,39,53
48626,4,7,5,4
48638,32,73,33,42
48642,0,5,1,6
48647,6,7,7,2
48649,6,16,7,11
48660,39,84,40,46
48673,8,66,9,59
48678,115,341,116,227
48682,40,95,41,56
48696,965,1661,966,697
48698,232,356,233,125
48700,8,19,9,12
48704,5,38,6,34
48711,76,150,77,75
48713,0,4,1,5
48715,0,7,1,8
48738,3570,5741,3571,2172
48741,87,177,88,91
48744,380,793,381,414
48770,3,15,4,13
48774,9694,15063,9695,5370
48780,16976,22943,16977,5968
48783,613,1587,614,975
48791,28,115,29,88
48817,3,28,4,26
48825,67,184,68,118
48833,10,38,11,29
48851,8,24,9,17
48856,146,334,147,189
48863,3,28,4,26
48872,203,358,204,156
48877,643,2639,644,1997
48879,49,161,50,113
48883,41,158,42,118
48895,6,22,7,17
48899,2,5,3,4
48901,5,17,6,13
48909,25,53,26,29
48957,5,29,6,25
48970,12,21,13,10
48972,25,49,26,25
48982,574,1734,575,1161
48997,1452,2727,1453,1276
49007,29,100,30,72
49013,61,427,62,367
49035,10,34,11,25
49037,11,24,12,14
49050,17,34,18,18
49060,16,60,17,45
49063,2,4,3,3
49079,6,20,7,15
49082,0,6,1,7
49085,29,37,30,9
49098,3,12,4,10
49110,8,84,9,77
49115,2,7,3,6
49130,367,837,368,471
49132,142,257,143,116
49183,8,18,9,11
49200,39,94,40,56
49205,14,113,15,100
49220,103,461,104,359
49225,93,140,94,48
49263,47,134,48,88
49265,69,105,70,37
49272,12535,20455,12536,7921
49274,674,2879,675,2206
49276,52,258,53,207
49278,2439,5171,2440,2733
49280,176,479,177,304
49282,14,210,15,197
49284,152,425,153,274
49286,1798,3878,1799,2081
49291,9,27,10,19
49299,12,33,13,22
49312,115,220,116,106
49314,116,391,117,276
49330,14,55,15,42
49347,128,515,129,388
49355,53,104,54,52
49359,39,62,40,24
49371,2,7,3,6
49379,0,11,1,12
49389,41,140,42,100
49394,105,163,106,59
49396,491,1565,492,1075
49402,2,9,3,8
49412,65,122,66,58
49422,126,250,127,125
49435,4,39,5,36
49464,6,16,7,11
49494,0,12,1,13
49518,6,14,7,9
49524,59,158,60,100
49526,35,245,36,211
49528,30,276,31,247
49530,7570,12257,7571,4688
49571,8,51,9,44
49591,3,14,4,12
49593,0,14,1,15
49615,32,65,33,34
49642,19,111,20,93
49644,6,24,7,19
49647,175,634,176,460
49649,271,1966,272,1696
49651,717,1974,718,1258
49663,4,12,5,9
49666,60,147,61,88
49668,13,28,14,16
49688,63,118,64,56
49691,1,4,2,4
49735,12,61,13,50
49739,1,8,2,8
49746,3,14,4,12
49752,7,21,8,15
49754,1,10,2,10
49757,4,20,5,17
49759,1,6,2,6
49766,24,49,25,26
49769,1,8,2,8
49772,653,1158,654,506
49793,301,716,302,416
49815,83,150,84,68
49817,52,92,53,41
49822,671,1688,672,1018
49824,352,1018,353,667
49856,39,114,40,76
49872,11,21,12,11
49899,7,14,8,8
49902,35,76,36,42
49910,428,824,429,397
49917,91,137,92,47
49926,4,20,5,17
49929,4,18,5,15
49932,537,1021,538,485
49951,8,19,9,12
49953,12,36,13,25
49955,1,5,2,5
49957,152,353,153,202
49961,763,1411,764,649
49973,3,24,4,22
49985,1,5,2,5
49994,3,14,4,12
50003,41,326,42,286
50005,227,622,228,396
50011,226,362,227,137
50059,3,30,4,28
50064,56,358,57,303
50066,94,176,95,83
50068,1760,2913,1761,1154
50076,3,5,4,3
50147,17,210,18,194
50149,22,168,23,147
50151,5,61,6,57
50153,11,114,12,104
50158,48,175,49,128
50160,265,571,266,307
50162,124,434,125,311
50165,3,24,4,22
50183,37,104,38,68
50208,3,15,4,13
50229,53,114,54,62
50253,1,25,2,25
50259,57,133,58,77
50271,9,23,10,15
50274,144,292,145,149
50279,0,1,1,2
50347,5,19,6,15
50349,3,14,4,12
50354,16,37,17,22
50356,29,48,30,20
50379,2,8,3,7
50382,2,9,3,8
50440,9,102,10,94
50442,309,955,310,647
50445,74,357,75,284
50447,60,201,61,142
50477,12,29,13,18
50488,2,12,3,11
50514,268,453,269,186
50517,74,145,75,72
50533,22,40,23,19
50541,11,31,12,21
50550,3,16,4,14
50572,4,24,5,21
50574,1,19,2,19
50583,37,60,38,24
50585,3,11,4,9
50589,9,22,10,14
50594,101,168,102,68
50601,757,1879,758,1123
50610,2,14,3,13
50613,3,13,4,11
50615,39,83,40,45
50628,1,14,2,14
50630,7,24,8,18
50641,181,312,182,132
50651,67,139,68,73
50658,305,434,306,130
50685,524,1159,525,636
50703,33,143,34,111
50705,24,62,25,39
50740,337,469,338,133
50742,209,294,210,86
50754,4,9,5,6
50774,8,33,9,26
50792,118,461,119,344
50794,556,1796,557,1241
50796,56,232,57,177
50798,55,1180,56,1126
50800,43,323,44,281
50802,147,576,148,430
50804,345,1199,346,855
50806,71,736,72,666
50821,2,5,3,4
50828,4,12,5,9
50842,106,237,107,132
50851,407,631,408,225
50858,22,124,23,103
50872,11535,19157,11536,7623
50886,12,51,13,40
50892,4,33,5,30
50898,31,64,32,34
50912,749,1385,750,637
50923,90,390,91,301
50940,4,19,5,16
50944,36,75,37,40
50949,11,25,12,15
50954,128,341,129,214
50970,5,30,6,26
50977,6,16,7,11
51004,5,24,6,20
51007,58,147,59,90
51014,2,9,3,8
51019,2,7,3,6
51037,95,336,96,242
51044,18,99,19,82
51053,1,4,2,4
51060,10,18,11,9
51063,76,169,77,94
51077,395,3140,396,2746
51080,626,1381,627,756
51082,26,75,27,50
51084,714,2142,715,1429
51086,773,2760,774,1988
51088,92,416,93,325
51091,450,1200,451,751
51094,19,107,20,89
51103,5,11,6,7
51106,0,6,1,7
51111,6,12,7,7
51119,2,3,3,2
51127,64,115,65,52
51167,41,65,42,25
51174,78,250,79,173
51182,10,32,11,23
51185,10,32,11,23
51187,32,91,33,60
51194,1,8,2,8
51203,0,8,1,9
51207,12,45,13,34
51209,8,27,9,20
51246,5,15,6,11
51249,0,9,1,10
51251,2,14,3,13
51255,8961,14356,8962,5396
51265,1,5,2,5
51277,201,333,202,133
51287,35,78,36,44
51300,2,9,3,8
51302,4,9,5,6
51312,83,132,84,50
51314,17,41,18,25
51317,6,15,7,10
51321,9,48,10,40
51341,2,12,3,11
51354,9,25,10,17
51357,119,235,120,117
51372,61,179,62,119
51380,24,67,25,44
51402,9,17,10,9
51412,703,2288,704,1586
51418,52,223,53,172
51433,0,10,1,11
51455,29,44,30,16
51457,5,16,6,12
51471,332,592,333,261
51486,14,28,15,15
51498,21,105,22,85
51503,10,47,11,38
51520,5,113,6,109
51528,3,16,4,14
51535,0,4,1,5
51540,4464,7936,4465,3473
51545,77,156,78,80
51559,16,28,17,13
51573,108,155,109,48
51575,215,1327,216,1113
51577,0,5,1,6
51579,2,43,3,42
51605,4,18,5,15
51617,4,19,5,16
51619,18,40,19,23
51638,31,79,32,49
51660,141,257,142,117
51662,9464,18769,9465,9306
51666,26,135,27,110
51678,69,160,70,92
51686,5,11,6,7
51689,1,2,2,2
51691,0,2,1,3
51694,93,316,94,224
51698,154,539,155,386
51705,202,422,203,221
51709,654,1469,655,816
51773,22,36,23,15
51800,4,11,5,8
51809,0,4,1,5
51817,1,12,2,12
51820,5,19,6,15
51834,448,943,449,496
51847,12,92,13,81
51857,17,51,18,35
51884,283,518,284,236
51886,6,12,7,7
51891,2,11,3,10
51894,17,34,18,18
51903,26,177,27,152
51905,1,2,2,2
51911,14,43,15,30
51917,3,44,4,42
51921,1,6,2,6
51925,184,790,185,607
51927,155,577,156,423
51931,553,1144,554,592
51933,20,63,21,44
51935,2229,4671,2230,2443
51937,95,547,96,453
51939,164,844,165,681
51991,41,80,42,40
52005,19,85,20,67
52009,7,16,8,10
52016,3,21,4,19
52033,1,10,2,10
52037,16,62,17,47
52042,609,1008,610,400
52078,12,20,13,9
52088,4,19,5,16
52101,9,24,10,16
52104,27,39,28,13
52106,2,6,3,5
52108,1,11,2,11
52118,0,3,1,4
52153,3,10,4,8
52170,40,64,41,25
52173,2,6,3,5
52180,1,9,2,9
52182,0,8,1,9
52189,16,31,17,16
52202,7,22,8,16
52227,26,152,27,127
52237,12,24,13,13
52241,439,1037,440,599
52245,849,3231,850,2383
52265,4,9,5,6
52273,0,2,1,3
52279,28,199,29,172
52281,2902,5324,2903,2423
52283,68,405,69,338
52285,9,61,10,53
52287,731,1768,732,1038
52299,28,63,29,36
52319,815,1268,816,454
52321,58,223,59,166
52326,1,4,2,4
52328,2278,4656,2279,2379
52352,5,17,6,13
52356,26,68,27,43
52365,2,7,3,6
52375,78,309,79,232
52378,11,28,12,18
52413,24,49,25,26
52418,6,15,7,10
52424,34,67,35,34
52427,6,12,7,7
52435,1160,1925,1161,766
52443,27,78,28,52
52448,62,200,63,139
52456,78,391,79,314
52458,758,2462,759,1705
52460,42,314,43,273
52462,124,365,125,242
52489,0,5,1,6
52495,51,95,52,45
52528,66,109,67,44
52545,14,53,15,40
52548,2,16,3,15
52551,6,42,7,37
52561,9,21,10,13
52570,7,12,8,6
52572,3,27,4,25
52579,497,929,498,433
52581,9,14,10,6
52589,1,25,2,25
52591,32,181,33,150
52604,1499,2852,1500,1354
52606,122,336,123,215
52617,8,19,9,12
52634,3,8,4,6
52644,157,745,158,589
52666,95,193,96,99
52668,106,338,107,233
52690,1,4,2,4
52694,314,1247,315,934
52709,11,21,12,11
52712,89,326,90,238
52715,15,92,16,78
52717,58,315,59,258
52722,1698,8010,1699,6313
52724,16,156,17,141
52730,21,77,22,57
52742,9,21,10,13
52767,340,467,341,128
52773,1,5,2,5
52781,3,12,4,10
52784,31,58,32,28
52796,2,8,3,7
52804,1,7,2,7
52806,96,333,97,238
52813,17,46,18,30
52831,22,105,23,84
52838,19,121,20,103
52845,4,34,5,31
52858,8,19,9,12
52865,4,25,5,22
52867,22,193,23,172
52872,4,15,5,12
52885,1644,2523,1645,880
52891,9,28,10,20
52913,7,26,8,20
52922,5,12,6,8
52927,35,65,36,31
52929,52,125,53,74
52938,14,32,15,19
52942,2,12,3,11
52950,243,690,244,448
52952,1008,1676,1009,669
52956,3,8,4,6
52967,268,507,269,240
52973,3444,8281,3445,4838
52975,857,2129,858,1273
52980,3,19,4,17
53000,2397,5858,2398,3462
53002,58,246,59,189
53004,10,144,11,135
53022,36,74,37,39
53024,231,343,232,113
53038,29,67,30,39
53052,9,14,10,6
53066,8,29,9,22
53084,0,8,1,9
53121,1017,4601,1018,3585
53123,1930,3040,1931,1111
53125,4698,11333,4699,6636
53127,94,322,95,229
53129,1098,2167,1099,1070
53131,5,74,6,70
53133,7,58,8,52
53138,68,198,69,131
53140,76,233,77,158
53143,23,83,24,61
53152,2,18,3,17
53154,5,36,6,32
53161,208,424,209,217
53187,3,6,4,4
53189,197,468,198,272
53207,174,815,175,642
53226,24,32,25,9
53282,3,29,4,27
53318,745,1494,746,750
53322,3274,7532,3275,4259
53326,60,219,61,160
53342,3,15,4,13
53349,34,79,35,46
53352,8,57,9,50
53355,20,46,21,27
53370,9,42,10,34
53373,13,39,14,27
53375,13,40,14,28
53379,6,37,7,32
53382,1,7,2,7
53406,25,57,26,33
53416,0,13,1,14
53435,140,753,141,614
53443,22,41,23,20
53447,135,385,136,251
53450,18,62,19,45
53453,4,53,5,50
53460,393,1189,394,797
53464,604,3731,605,3128
53466,55,238,56,184
53468,266,666,267,401
53476,7,23,8,17
53498,15,38,16,24
53519,2156,4521,2157,2366
53548,3,27,4,25
53550,590,1292,591,703
53554,3,9,4,7
53561,1,4,2,4
53569,6,42,7,37
53574,23,96,24,74
53578,54,143,55,90
53582,11,32,12,22
53592,30,56,31,27
53600,5,10,6,6
53651,3,7,4,5
53737,37,87,38,51
53741,2,20,3,19
53752,4,25,5,22
53766,23,49,24,27
53769,92,173,93,82
53774,13,25,14,13
53788,48,100,49,53
53827,81,174,82,94
53833,13,25,14,13
53835,48,98,49,51
53837,5,18,6,14
53839,3,7,4,5
53841,2,10,3,9
53843,2,16,3,15
53845,2,9,3,8
53847,3,9,4,7
53849,2,7,3,6
53851,3,7,4,5
53853,6,16,7,11
53855,7,22,8,16
53857,0,4,1,5
53859,15,111,16,97
53873,0,23,1,24
53880,24,47,25,24
53883,140,200,141,61
53885,11,19,12,9
53887,73,133,74,61
53894,1447,2605,1448,1159
53916,7,20,8,14
53919,28,87,29,60
53921,84,283,85,200
53953,1453,4018,1454,2566
53956,958,1836,959,879
53963,1,8,2,8
53967,6,32,7,27
53972,2842,6668,2843,3827
53974,76,517,77,442
53988,42,152,43,111
53993,401,2645,402,2245
53996,3290,9943,3291,6654
53999,21,191,22,171
54001,8375,14346,8376,5972
54004,321,1560,322,1240
54010,1,5,2,5
54020,7,25,8,19
54049,8,36,9,29
54056,1,4,2,4
54067,3,14,4,12
54075,58,196,59,139
54094,48,135,49,88
54116,23,115,24,93
54121,12,62,13,51
54144,6,22,7,17
54171,15,42,16,28
54176,11,26,12,16
54185,37,78,38,42
54190,1177,2351,1178,1175
54193,39,98,40,60
54196,38,71,39,34
54198,2,13,3,12
54220,1,14,2,14
54229,79,134,80,56
54239,2,8,3,7
54241,13,34,14,22
54243,6,19,7,14
54248,11,33,12,23
54251,4,14,5,11
54254,6,18,7,13
54256,494,1180,495,687
54259,4001,6681,4002,2681
54262,8,26,9,19
54268,2,42,3,41
54270,8,108,9,101
54272,3559,9175,3560,5617
54274,11,221,12,211
54276,281,880,282,600
54278,31,207,32,177
54281,480,1049,481,570
54284,6,27,7,22
54286,13567,20474,13568,6908
54290,22,209,23,188
54318,6,19,7,14
54326,2,3,3,2
54328,37,109,38,73
54331,90,298,91,209
54341,2,14,3,13
54349,6,33,7,28
54354,5,9,6,5
54372,561,925,562,365
54378,11,53,12,43
54406,5,31,6,27
54419,12,36,13,25
54426,33,79,34,47
54445,5,19,6,15
54455,6,32,7,27
54480,3,8,4,6
54491,7,31,8,25
54493,0,13,1,14
54501,2,11,3,10
54503,7584,13014,7585,5431
54505,10,33,11,24
54510,22,104,23,83
54513,61,171,62,111
54519,6,24,7,19
54536,2,16,3,15
54542,2,7,3,6
54554,9,18,10,10
54561,1,3,2,3
54580,3,19,4,17
54605,28,66,29,39
54607,6,12,7,7
54612,54,146,55,93
54614,0,1,1,2
54617,8,45,9,38
54621,30,64,31,35
54648,560,1913,561,1354
54652,5,11,6,7
54686,51,256,52,206
54725,1,13,2,13
54732,76,741,77,666
54734,137,399,138,263
54736,756,1764,757,1009
54738,11,92,12,82
54745,182,422,183,241
54758,6,9,7,4
54768,24,170,25,147
54771,149,749,150,601
54775,163,622,164,460
54778,2,15,3,14
54780,129,615,130,487
54783,2,31,3,30
54785,224,809,225,586
54787,125,432,126,308
54796,224,569,225,346
54833,24,50,25,27
54872,22,50,23,29
54875,3,13,4,11
54878,9,25,10,17
54881,1137,1807,1138,671
54908,55,193,56,139
54910,113,272,114,160
54922,5,14,6,10
54934,20,142,21,123
54958,8,40,9,33
54962,168,486,169,319
54964,1,13,2,13
54967,36,78,37,43
54972,0,4,1,5
54978,24,85,25,62
54986,12,36,13,25
54988,0,3,1,4
54995,1883,3924,1884,2042
54997,3744,6659,3745,2916
54999,768,2062,769,1295
55020,37,205,38,169
55040,11,26,12,16
55050,12,37,13,26
55052,1904,3339,1905,1436
55061,16,42,17,27
55063,110,190,111,81
55067,72,135,73,64
55069,619,956,620,338
55071,208,330,209,123
55078,18,43,19,26
55080,174,626,175,453
55094,419,936,420,518
55098,158,233,159,76
55106,37,62,38,26
55110,17,97,18,81
55112,5,31,6,27
55116,70,213,71,144
55118,2854,4713,2855,1860
55132,12,21,13,10
55147,4,11,5,8
55154,11,43,12,33
55156,58,96,59,39
55159,33,85,34,53
55167,258,429,259,172
55176,213,310,214,98
55178,8,32,9,25
55190,29,105,30,77
55205,54,186,55,133
55207,118,219,119,102
55209,6,54,7,49
55223,5,32,6,28
55226,9,28,10,20
55232,891,2752,892,1862
55241,41,451,42,411
55245,172,907,173,736
55247,6625,10328,6626,3704
55250,145,491,146,347
55253,389,682,390,294
55255,49,177,50,129
55257,38,171,39,134
55259,30,194,31,165
55261,101,607,102,507
55267,711,1839,712,1129
55269,2821,5136,2822,2316
55272,170,622,171,453
55274,285,821,286,537
55276,2163,3944,2164,1782
55278,102,269,103,168
55280,1630,3032,1631,1403
55282,595,2133,596,1539
55284,136,449,137,314
55286,132,317,133,186
55288,67,215,68,149
55290,2634,4483,2635,1850
55292,6,94,7,89
55294,7,25,8,19
55298,2,26,3,25
55324,2,17,3,16
55329,9,42,10,34
55343,2,22,3,21
55360,22,58,23,37
55363,1404,2627,1405,1224
55369,15,30,16,16
55373,3,14,4,12
55389,8,27,9,20
55391,10,86,11,77
55402,22,61,23,40
55406,2,16,3,15
55408,2,11,3,10
55417,28,80,29,53
55419,19,76,20,58
55434,1,2,2,2
55440,8,29,9,22
55442,2339,3387,2340,1049
55444,697,1151,698,455
55451,170,473,171,304
55460,2,6,3,5
55462,2,22,3,21
55467,4,14,5,11
55469,7,15,8,9
55476,2,4,3,3
55485,3,12,4,10
55487,7,37,8,31
55489,7,17,8,11
55492,10,70,11,61
55498,26,94,27,69
55507,12,28,13,17
55512,0,3,1,4
55517,13,58,14,46
55549,5,22,6,18
55553,144,525,145,382
55555,256,399,257,144
55566,36,97,37,62
55577,422,1856,423,1435
55603,9,89,10,81
55620,69,141,70,73
55626,0,5,1,6
55628,0,9,1,10
55652,46,91,47,46
55659,6,23,7,18
55668,0,20,1,21
55671,6,21,7,16
55681,1,11,2,11
55684,18,36,19,19
55687,91,218,92,128
55691,8,14,9,7
55705,20,58,21,39
55713,9,28,10,20
55721,1211,1693,1212,483
55726,32,70,33,39
55729,87,282,88,196
55732,123,339,124,217
55740,2,6,3,5
55757,5,11,6,7
55765,4405,7379,4406,2975
55768,352,2100,353,1749
55782,3,15,4,13
55805,753,1554,754,802
55814,1428,2166,1429,739
55820,13339,18474,13340,5136
55826,1,12,2,12
55830,547,2128,548,1582
55844,30,71,31,42
55851,27,74,28,48
55854,18,41,19,24
55856,17,35,18,19
55872,630,1249,631,620
55875,6,19,7,14
55888,3,6,4,4
55895,63,126,64,64
55901,151,278,152,128
55908,2178,3225,2179,1048
55926,13,42,14,30
55946,81,392,82,312
55955,51,375,52,325
55995,523,2645,524,2123
55999,240,803,241,564
56001,36,173,37,138
56003,110,484,111,375
56006,8,17,9,10
56009,1,9,2,9
56015,32,80,33,49
56022,14,35,15,22
56028,4,16,5,13
56030,2,12,3,11
56051,1,9,2,9
56060,58,121,59,64
56067,0,5,1,6
56079,62,204,63,143
56093,80,159,81,80
56095,49,112,50,64
56098,19,40,20,22
56141,44,83,45,40
56145,1735,3757,1736,2023
56152,1718,3859,1719,2142
56156,414,1726,415,1313
56158,10,43,11,34
56165,22,205,23,184
56167,46,134,47,89
56169,140,496,141,357
56171,862,3110,863,2249
56174,6053,14182,6054,8130
56176,139,1154,140,1016
56274,78,314,79,237
56286,284,687,285,404
56313,0,6,1,7
56331,16,33,17,18
56333,376,797,377,422
56339,1294,2275,1295,982
56350,23,45,24,23
56367,10515,18306,10516,7792
56370,26,64,27,39
56372,27,36,28,10
56379,56,112,57,57
56389,192,566,193,375
56432,22,61,23,40
56449,0,10,1,11
56474,10,51,11,42
56477,0,2,1,3
56479,26,66,27,41
56485,1,18,2,18
56490,10,21,11,12
56508,51,107,52,57
56511,12,53,13,42
56515,10,24,11,15
56548,3,3,4,1
56551,3,11,4,9
56561,13,27,14,15
56563,209,402,210,194
56570,4,11,5,8
56574,5,10,6,6
56587,1957,4083,1958,2127
56599,4,13,5,10
56602,6,14,7,9
56607,641,1117,642,477
56614,11,26,12,16
56616,5,18,6,14
56620,28,91,29,64
56626,13,31,14,19
56631,10,17,11,8
56633,30,157,31,128
56651,10,17,11,8
56671,49,116,50,68
56693,8,24,9,17
56700,4,51,5,48
56702,0,4,1,5
56715,843,1422,844,580
56719,49,86,50,38
56744,39,71,40,33
56748,2,14,3,13
56757,2978,6610,2979,3633
56775,1577,4571,1578,2995
56779,10,22,11,13
56782,6972,10044,6973,3073
56786,24,50,25,27
56788,1327,2652,1328,1326
56797,2,20,3,19
56801,277,2107,278,1831
56805,392,1109,393,718
56835,1,19,2,19
56837,10,41,11,32
56846,43,132,44,90
56848,18,92,19,75
56869,30,46,31,17
56874,0,1,1,2
56885,322,621,323,300
56888,1,4,2,4
56908,60,151,61,92
56915,102,376,103,275
56931,14,35,15,22
56941,1118,2417,1119,1300
56945,18,76,19,59
56949,1117,3523,1118,2407
56956,0,4,1,5
56959,1,5,2,5
56995,14,26,15,13
57017,4,16,5,13
57023,2,4,3,3
57027,7,21,8,15
57038,7,8,8,2
57041,8,80,9,73
57044,11,31,12,21
57069,28,43,29,16
57147,113,452,114,340
57179,1,17,2,17
57183,235,343,236,109
57209,6,15,7,10
57223,14,250,15,237
57236,4,12,5,9
57243,193,341,194,149
57269,2,7,3,6
57274,1122,1991,1123,870
57276,3,26,4,24
57282,3,15,4,13
57291,3,13,4,11
57326,26,328,27,303
57353,100,305,101,206
57357,4,12,5,9
57368,2414,6381,2415,3968
57370,31,196,32,166
57393,29,74,30,46
57401,59,305,60,247
57418,9,25,10,17
57421,30,142,31,113
57426,0,15,1,16
57430,1,10,2,10
57432,5,34,6,30
57439,4,6,5,3
57453,26,50,27,25
57464,139,316,140,178
57468,1,6,2,6
57473,1,22,2,22
57476,15,44,16,30
57478,5,14,6,10
57480,6,16,7,11
57482,1,4,2,4
57484,9,23,10,15
57499,3,17,4,15
57502,172,272,173,101
57504,1263,1896,1264,634
57509,5,39,6,35
57513,6,18,7,13
57520,30,235,31,206
57522,9,61,10,53
57526,90,458,91,369
57528,990,2768,991,1779
57530,3,18,4,16
57532,69,890,70,822
57534,61,424,62,364
57536,36,215,37,180
57538,33,211,34,179
57543,55,103,56,49
57550,33,49,34,17
57637,42,185,43,144
57640,1763,4730,1764,2968
57648,3,7,4,5
57655,18,51,19,34
57669,6968,10715,6969,3748
57690,8,30,9,23
57692,9,32,10,24
57695,17,51,18,35
57706,24,47,25,24
57709,0,4,1,5
57754,8,19,9,12
57772,65,117,66,53
57774,1,8,2,8
57776,6,32,7,27
57778,5,9,6,5
57792,62,143,63,82
57805,2,7,3,6
57811,5,11,6,7
57843,14,39,15,26
57845,85,141,86,57
57848,2,17,3,16
57854,25,53,26,29
57865,7,58,8,52
57868,5,13,6,9
57873,9,64,10,56
57910,110,489,111,380
57940,1,15,2,15
57942,3,17,4,15
57946,21,43,22,23
57949,13,77,14,65
57951,203,857,204,655
57960,4,14,5,11
57964,8,37,9,30
57970,11,21,12,11
57980,66,130,67,65
57991,10,28,11,19
57996,2,11,3,10
58003,7,18,8,12
58007,6,33,7,28
58025,1154,4313,1155,3160
58029,12,40,13,29
58033,1,4,2,4
58047,1107,2332,1108,1226
58059,11,26,12,16
58061,4,6,5,3
58078,114,288,115,175
58081,1,3,2,3
58084,16,32,17,17
58094,6,16,7,11
58103,494,1595,495,1102
58105,371,1187,372,817
58107,261,788,262,528
58111,61,115,62,55
58120,0,2,1,3
58123,24,46,25,23
58130,2,5,3,4
58136,1,6,2,6
58146,4,89,5,86
58154,413,1146,414,734
58156,203,1023,204,821
58162,280,1014,281,735
58174,3,7,4,5
58180,0,3,1,4
58185,16,34,17,19
58191,183,289,184,107
58207,4,16,5,13
58223,37,114,38,78
